,season,winning_team,winning_score,losing_team,losing_score,Winning_field_goal_%,Winning_3_%,Winning_free_throw_%,Winning_total_rebounds,Winning_assists,Winning_turnovers,Winning_steals,Losing_field_goal_%,Losing_3_%,Losing_free_throw_%,Losing_total_rebounds,Losing_assists,Losing_turnover,Losing_steals
768,2014,Wisconsin,69,Baylor,52,50.98039216,37.5,55.0,9227,18,10,1,31.57894737,13.33333333,77.77777778,9706,10,6,5
769,2014,Connecticut,81,Iowa St,76,52.0,47.36842105,90.90909091,9222,9,9,5,46.37681159,37.5,40.0,9703,14,9,4
770,2014,Kentucky,74,Louisville,69,43.63636364,28.57142857,81.48148148,9218,8,12,5,49.05660377,26.66666667,56.52173913,9702,11,10,6
771,2014,Michigan,73,Tennessee,71,55.10204082,55.0,80.0,9216,14,13,5,52.63157895,27.27272727,57.14285714,9701,11,7,7
772,2014,Michigan St,61,Virginia,59,44.68085106,35.71428571,77.77777778,9221,13,10,5,35.087719299999996,33.33333333,76.47058824,9705,10,6,5
773,2014,Florida,62,Dayton,52,37.5,33.33333333,75.0,9221,10,7,5,39.58333333,44.44444444,75.0,9705,11,9,5
774,2014,Wisconsin,64,Arizona,63,39.3442623,35.29411765,83.33333333,9221,11,8,3,38.98305085,41.66666667,70.58823529,9710,8,7,2
775,2014,Connecticut,60,Michigan St,54,34.69387755,22.72727273,95.45454545,9219,8,8,7,39.13043478,37.93103448,87.5,9710,13,16,5
776,2014,Kentucky,75,Michigan,72,53.44827586,63.63636364,54.54545455,9214,8,11,2,47.36842105,38.88888889,78.57142857,9694,11,7,4
777,2014,Connecticut,63,Florida,53,55.81395349,41.66666667,76.92307692,9219,12,13,6,38.7755102,10.0,70.0,9699,3,11,3
778,2014,Kentucky,74,Wisconsin,73,50.0,40.0,66.66666667,9217,9,4,4,46.0,40.0,95.0,9705,11,8,4
779,2014,Connecticut,60,Kentucky,54,41.50943396,31.57894737,100.0,9222,8,10,9,39.13043478,31.25,54.16666667,9707,11,13,6
780,2015,Hampton,74,Manhattan,64,49.05660377,42.85714286,55.88235294,9227,20,14,6,37.09677419,24.0,57.14285714,9713,15,17,5
781,2015,Mississippi,94,BYU,90,45.0,30.43478261,65.21739129999999,9223,24,7,7,48.27586207,51.72413793,70.37037037,9717,22,15,0
782,2015,Dayton,56,Boise St,55,47.61904762,33.33333333,64.28571429,9218,13,11,4,40.0,30.0,50.0,9705,10,9,5
783,2015,Robert Morris,81,North Florida,77,45.16129032,25.0,63.63636364,9216,11,5,12,48.07692308,40.90909091,69.23076923,9713,15,19,1
784,2015,Arizona,93,TX Southern,72,60.37735849,45.45454545,88.88888889,9219,13,12,8,47.05882353,41.66666667,63.33333333,9695,5,9,5
785,2015,Arkansas,56,Wofford,53,45.83333333,37.5,56.25,9223,13,10,4,31.57894737,29.16666667,62.5,9707,7,8,5
786,2015,Butler,56,Texas,48,33.33333333,30.76923077,71.42857143,9219,11,5,5,34.0,31.57894737,66.66666667,9713,7,15,4
787,2015,Cincinnati,66,Purdue,65,40.98360656,40.0,57.14285714,9223,9,9,8,36.11111111,15.38461538,60.0,9714,13,12,5
788,2015,Georgetown,84,E Washington,74,52.08333333,47.82608696,71.875,9222,10,14,5,40.625,32.14285714,86.66666667,9702,6,9,3
789,2015,Georgia St,57,Baylor,56,40.74074074,31.25,61.53846154,9209,12,6,13,44.18604651,36.84210526,84.61538462,9712,14,21,2
790,2015,Kentucky,79,Hampton,56,45.90163934,30.0,71.42857143,9234,15,13,7,28.81355932,25.0,78.26086957,9709,2,11,9
791,2015,NC State,66,LSU,65,42.42424242,20.83333333,71.42857143,9224,11,11,2,40.0,33.33333333,54.54545455,9712,14,8,5
792,2015,North Carolina,67,Harvard,65,55.10204082,71.42857143,61.53846154,9219,14,17,2,38.18181818,38.46153846,90.0,9698,9,7,9
793,2015,Notre Dame,69,Northeastern,65,57.44680851,33.33333333,72.22222222,9211,19,7,9,49.09090909,27.27272727,80.0,9704,15,16,2
794,2015,Ohio St,75,VA Commonwealth,72,49.12280702,40.0,59.09090909,9220,16,11,5,38.095238099999996,38.46153846,73.68421053,9708,14,11,4
795,2015,UAB,60,Iowa St,59,34.782608700000004,16.66666667,81.81818182,9229,9,13,7,36.92307692,26.08695652,71.42857143,9712,12,11,9
796,2015,UCLA,60,SMU,59,42.55319149,50.0,71.42857143,9223,10,18,4,36.36363636,43.75,60.0,9707,12,9,11
797,2015,Utah,57,SF Austin,50,47.36842105,38.46153846,76.19047619,9218,11,17,7,33.33333333,19.23076923,84.61538462,9702,9,12,7
798,2015,Villanova,93,Lafayette,52,63.15789474,50.0,66.66666667,9221,22,8,8,38.18181818,22.22222222,85.71428571,9699,15,15,2
799,2015,Xavier,76,Mississippi,57,46.42857143,43.47826087,66.66666667,9226,17,10,6,32.87671233,22.22222222,60.0,9706,16,8,7
800,2015,Dayton,66,Providence,53,42.85714286,34.782608700000004,73.33333333,9225,9,12,8,33.89830508,38.46153846,42.85714286,9710,9,16,4
801,2015,Duke,85,Robert Morris,56,62.96296296,47.61904762,50.0,9227,28,11,7,36.36363636,31.57894737,50.0,9700,13,8,6
802,2015,Gonzaga,86,N Dakota St,76,51.72413793,31.81818182,67.85714286,9220,16,9,5,53.7037037,47.61904762,66.66666667,9705,5,13,3
803,2015,Iowa,83,Davidson,52,50.72463768,37.5,70.0,9228,12,5,3,33.33333333,21.42857143,40.0,9704,13,6,1
804,2015,Kansas,75,New Mexico St,56,54.0,69.23076923,80.0,9222,16,14,7,35.71428571,33.33333333,68.75,9699,8,11,10
805,2015,Louisville,57,UC Irvine,55,41.81818182,33.33333333,100.0,9212,9,9,4,46.15384615,35.71428571,100.0,9704,10,14,5
806,2015,Maryland,65,Valparaiso,62,47.5,42.85714286,75.0,9226,9,11,5,35.71428571,44.44444444,55.55555556,9704,12,9,5
807,2015,Michigan St,70,Georgia,63,45.61403509,38.88888889,57.89473684,9226,18,9,8,33.33333333,28.57142857,80.76923077,9715,8,12,4
808,2015,Northern Iowa,71,Wyoming,54,46.0,50.0,88.88888889,9217,10,7,9,45.65217391,40.90909091,33.33333333,9702,14,12,2
809,2015,Oklahoma,69,Albany NY,60,43.85964912,29.16666667,75.0,9222,10,9,5,37.70491803,32.0,60.0,9704,15,7,6
810,2015,Oregon,79,Oklahoma St,73,54.71698113,36.84210526,77.77777778,9221,11,12,9,45.0,34.48275862,69.23076923,9706,11,12,8
811,2015,San Diego St,76,St John's,64,47.16981132,40.90909091,56.66666667,9223,12,13,5,45.76271186,17.64705882,63.63636364,9709,6,10,7
812,2015,Virginia,79,Belmont,67,45.61403509,35.29411765,84.0,9220,11,7,5,47.36842105,32.0,83.33333333,9707,12,12,4
813,2015,West Virginia,68,Buffalo,62,44.89795918,31.25,70.37037037,9218,11,12,7,45.45454545,37.5,64.0,9706,12,17,4
814,2015,Wichita St,81,Indiana,76,40.98360656,15.38461538,85.29411765,9220,9,7,9,40.6779661,50.0,85.0,9709,10,13,3
815,2015,Wisconsin,86,Coastal Car,72,54.09836066,40.74074074,75.0,9220,14,9,5,48.27586207,58.33333333,81.81818182,9702,9,6,8
816,2015,Arizona,73,Ohio St,58,36.50793651,36.84210526,83.33333333,9221,14,8,9,38.46153846,29.41176471,86.66666667,9703,9,12,4
817,2015,Kentucky,64,Cincinnati,51,37.03703704,26.66666667,71.42857143,9222,10,7,7,31.74603175,14.28571429,64.28571429,9708,5,14,4
818,2015,NC State,71,Villanova,68,45.28301887,27.27272727,74.07407407,9228,11,10,2,31.14754098,32.14285714,91.30434783,9704,7,5,5
819,2015,North Carolina,87,Arkansas,78,45.0,40.0,78.37837838,9221,14,16,13,36.92307692,32.0,81.48148148,9703,17,21,9
820,2015,Notre Dame,67,Butler,64,43.1372549,30.0,77.27272727,9227,9,13,4,33.33333333,30.76923077,85.71428571,9707,8,7,8
821,2015,UCLA,92,UAB,75,60.34482759,55.55555556,68.0,9222,17,13,4,43.93939394,46.15384615,50.0,9698,17,8,5
822,2015,Utah,75,Georgetown,64,57.89473684,57.14285714,71.875,9217,12,9,3,43.63636364,36.0,77.77777778,9701,9,9,6
823,2015,Xavier,75,Georgia St,67,67.64705882,53.84615385,88.0,9214,13,14,3,56.52173913,42.85714286,69.23076923,9692,17,8,8
824,2015,Duke,68,San Diego St,49,54.54545455,42.85714286,100.0,9224,16,9,7,32.75862069,15.38461538,81.81818182,9704,5,11,6
825,2015,Gonzaga,87,Iowa,68,61.53846154,62.5,61.9047619,9223,20,11,4,46.66666667,33.33333333,70.0,9699,10,11,4
826,2015,Louisville,66,Northern Iowa,53,45.83333333,45.45454545,80.95238095,9216,11,7,2,39.13043478,31.57894737,84.61538462,9701,9,10,2
827,2015,Michigan St,60,Virginia,54,42.5,50.0,60.60606061,9221,7,6,4,29.8245614,11.76470588,69.23076923,9705,6,5,2
828,2015,Oklahoma,72,Dayton,66,44.89795918,50.0,79.16666667,9221,13,15,9,43.1372549,52.38095238,84.61538462,9703,12,13,8
829,2015,West Virginia,69,Maryland,59,40.0,36.84210526,73.68421053,9214,11,10,15,47.72727273,42.10526316,69.23076923,9708,7,23,4
830,2015,Wichita St,78,Kansas,65,49.01960784,50.0,75.0,9223,13,12,10,35.087719299999996,28.57142857,82.60869565,9708,8,14,8
831,2015,Wisconsin,72,Oregon,65,43.1372549,30.43478261,72.41379309999999,9218,11,6,3,44.06779661,42.10526316,71.42857143,9708,13,8,3
832,2015,Arizona,68,Xavier,60,40.74074074,31.81818182,89.47368421,9219,10,8,9,43.1372549,17.64705882,81.25,9707,9,12,7
833,2015,Kentucky,78,West Virginia,39,48.0,26.66666667,81.25,9229,13,10,7,24.07407407,13.33333333,57.89473684,9703,7,13,4
834,2015,Notre Dame,81,Wichita St,70,55.55555556,47.36842105,80.0,9222,18,11,4,40.0,16.66666667,78.94736842,9705,9,7,6
835,2015,Wisconsin,79,North Carolina,72,46.42857143,33.33333333,86.95652174,9219,13,5,3,46.42857143,61.53846154,66.66666667,9703,12,4,3
836,2015,Duke,63,Utah,57,44.44444444,33.33333333,76.92307692,9219,5,14,6,35.0,25.0,73.33333333,9702,8,15,8
837,2015,Gonzaga,74,UCLA,62,40.29850746,15.78947368,73.91304348,9228,15,5,5,38.80597015,23.07692308,63.63636364,9711,12,7,4
838,2015,Louisville,75,NC State,65,50.0,25.0,66.66666667,9223,15,5,5,38.33333333,45.0,71.42857143,9709,10,7,3
839,2015,Michigan St,62,Oklahoma,58,38.59649123,33.33333333,56.25,9217,9,5,1,36.36363636,23.52941176,87.5,9708,7,7,2
840,2015,Kentucky,68,Notre Dame,66,53.19148936,50.0,70.0,9215,8,11,4,46.42857143,28.57142857,76.92307692,9699,16,7,5
841,2015,Wisconsin,85,Arizona,78,55.55555556,66.66666667,74.19354839,9213,11,9,5,55.81395349,33.33333333,93.33333333,9703,8,10,5
842,2015,Duke,66,Gonzaga,52,37.5,42.10526316,84.21052632,9218,10,3,8,44.0,20.0,66.66666667,9711,8,13,1
843,2015,Michigan St,76,Louisville,70,43.33333333,39.13043478,75.0,9227,20,12,5,35.9375,36.36363636,68.96551724,9710,10,9,6
844,2015,Duke,81,Michigan St,61,52.0,20.0,72.97297297,9225,10,8,9,40.0,35.0,62.5,9708,10,14,4
845,2015,Wisconsin,71,Kentucky,64,47.91666667,41.17647059,81.81818182,9218,10,10,1,48.14814815,60.0,90.0,9700,7,6,5
846,2015,Duke,68,Wisconsin,63,47.05882353,36.36363636,80.0,9223,7,5,4,40.98360656,33.33333333,60.0,9708,13,5,3
